"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00000677",1170,1,5,1,1,5,13
"WBGene00000678",921,0,1,4,2,8,9
"WBGene00000679",953,0,0,0,0,0,0
"WBGene00000680",891,3,13,0,0,1,0
"WBGene00000681",938,0,1,0,0,0,4
"WBGene00000682",983,0,0,0,0,0,10
"WBGene00000683",1145,0,0,0,2,1,4
"WBGene00000684",1018,0,0,9,0,0,0
"WBGene00000685",1425,58,47,58,30,192,101
"WBGene00000687",1097,31,47,116,70,301,152
"WBGene00000688",1024,0,0,0,0,0,0
"WBGene00000689",1300,13,9,22,19,82,52
"WBGene00000690",1877,0,0,0,0,0,0
"WBGene00000691",975,0,0,1,0,0,0
"WBGene00000692",947,0,1,0,0,0,0
"WBGene00000693",870,5,17,0,0,0,0
"WBGene00000694",1035,0,8,9,1,3,5
"WBGene00000695",1196,270,124,502,296,700,494
"WBGene00000696",957,2,18,3,0,0,1
"WBGene00000697",1141,15,13,28,20,141,101
"WBGene00000698",1117,172,65,306,184,433,345
"WBGene00000699",941,0,0,1,0,0,0
"WBGene00000700",951,0,0,0,0,0,0
"WBGene00000701",1237,0,0,0,0,0,0
"WBGene00000702",1352,0,0,0,0,0,0
"WBGene00000703",1246,0,0,4,5,3,1
"WBGene00000704",960,3,0,4,0,5,8
"WBGene00000705",976,0,1,0,0,0,0
"WBGene00000706",831,11,3,12,5,13,8
"WBGene00000707",962,0,0,0,0,0,0
"WBGene00000708",2098,0,0,0,0,0,0
"WBGene00000709",867,0,3,0,0,4,0
"WBGene00000710",1133,0,0,0,0,0,0
"WBGene00000711",846,0,0,0,0,0,0
"WBGene00000712",993,2,0,0,0,3,0
"WBGene00000713",932,4,11,2,0,8,0
"WBGene00000714",991,1,0,0,0,0,0
"WBGene00000715",1031,0,0,0,0,0,0
"WBGene00000716",1020,6,10,0,2,0,4
"WBGene00000717",1009,0,0,0,0,0,0
"WBGene00000718",960,0,0,0,0,0,0
"WBGene00000719",939,0,7,0,0,0,0
"WBGene00000720",1178,0,0,0,0,0,0
"WBGene00000721",991,0,0,0,0,0,0
"WBGene00000722",1044,1,0,0,0,0,0
"WBGene00000723",1008,0,0,0,0,0,0
"WBGene00000724",978,0,0,0,0,0,0
"WBGene00000725",987,0,0,0,0,0,0
"WBGene00000726",1341,0,0,0,0,0,0
"WBGene00000727",1103,0,0,0,0,0,0
"WBGene00000728",958,1,0,2,1,1,2
"WBGene00000729",986,0,0,0,0,0,0
"WBGene00000730",953,0,0,0,0,0,0
"WBGene00000731",1215,4,0,6,3,29,7
"WBGene00000732",1081,1,0,0,0,0,0
"WBGene00000733",1119,0,2,0,0,0,0
"WBGene00000734",936,0,0,0,0,0,0
"WBGene00000735",930,0,0,0,1,0,0
"WBGene00000736",2289,0,0,0,0,0,0
"WBGene00000737",1276,0,0,0,0,0,0
"WBGene00000738",1092,0,4,1,0,0,25
"WBGene00000739",906,0,0,0,0,0,0
"WBGene00000740",906,0,0,0,0,0,0
"WBGene00000741",906,0,0,0,0,0,0
"WBGene00000742",903,0,0,0,0,0,0
"WBGene00000743",903,0,0,0,0,0,0
"WBGene00000744",924,0,0,0,0,0,0
"WBGene00000745",1424,0,0,0,0,0,3
"WBGene00000746",1119,0,0,0,0,0,4
"WBGene00000747",1328,0,0,0,0,0,0
"WBGene00000748",923,0,0,0,0,0,13
"WBGene00000749",1082,0,0,0,0,0,0
"WBGene00000750",1470,0,0,0,0,0,0
"WBGene00000751",964,0,7,0,0,0,0
"WBGene00000752",969,1,0,0,0,0,0
"WBGene00000753",903,0,0,1,0,0,0
"WBGene00000754",1116,6,32,5,0,2,1
"WBGene00000755",854,0,0,0,0,0,0
"WBGene00000756",1073,0,0,0,0,0,1
"WBGene00000757",909,1,8,0,0,0,0
"WBGene00000758",1021,0,0,0,0,0,0
"WBGene00000759",1439,0,0,0,0,0,0
"WBGene00000760",1003,0,0,0,0,1,0
"WBGene00000761",1562,1048,989,1692,1400,2747,2909
"WBGene00000762",1385,912,1144,1558,1021,3166,2276
"WBGene00000763",913,268,449,591,362,1235,902
"WBGene00000764",753,358,571,512,357,1185,1053
"WBGene00000765",968,2693,2096,4734,2919,7815,6293
"WBGene00000766",1371,1914,1225,2489,1585,4181,2954
"WBGene00000767",2365,2921,1723,5156,4818,8595,9677
"WBGene00000768",1985,0,0,0,5,21,0
"WBGene00000770",2308,2190,2043,1733,1812,3348,3829
"WBGene00000771",1851,0,0,0,0,0,0
"WBGene00000772",2803,17470,8605,23981,15882,31485,29656
"WBGene00000773",1402,8452,5814,12003,7423,21255,15281
"WBGene00000774",1101,3979,4155,7260,4686,13286,12395
"WBGene00000775",1473,9,0,8,8,2,17
"WBGene00000776",1190,1,2,29,6,121,202
"WBGene00000777",917,8975,15713,11527,11385,25126,25569
"WBGene00000778",738,38,35,100,65,163,142
"WBGene00000779",612,8,11,0,0,85,4
"WBGene00000780",569,0,14,1,2,23,44
"WBGene00000781",1078,15,29,0,0,0,0
"WBGene00000782",1065,0,0,0,0,0,0
"WBGene00000783",1369,0,0,0,0,0,0
"WBGene00000784",1129,6,0,0,0,0,0
"WBGene00000785",1205,2,13,0,0,0,1
"WBGene00000786",1260,7,3,0,0,0,16
"WBGene00000787",1010,144,155,211,133,428,470
"WBGene00000788",993,12,17,14,1,11,51
"WBGene00000789",1564,1,0,2,0,0,18
"WBGene00000792",5606,54,5,63,45,159,109
"WBGene00000793",2418,650,788,583,212,4667,2368
"WBGene00000794",1317,11308,8377,16221,8880,35271,22282
"WBGene00000795",1068,905,1226,1341,942,2661,2059
"WBGene00000796",2726,6400,1893,9157,6202,18486,16518
"WBGene00000797",1166,2528,2861,4248,2757,7126,5589
"WBGene00000798",747,1076,1691,1972,1164,3280,2724
"WBGene00000799",1435,121,112,84,42,116,58
"WBGene00000800",2991,3697,2425,3185,2028,6631,5612
"WBGene00000801",1744,3,27,20,11,9,21
"WBGene00000802",1401,39755,36770,45139,28907,103176,86725
"WBGene00000803",3281,1843,1261,2718,1909,4456,4122
"WBGene00000804",824,4007,7871,4590,2855,14425,10694
"WBGene00000812",2689,390,292,456,305,1420,1142
"WBGene00000813",1894,4217,1961,5898,3747,11168,8088
"WBGene00000814",1632,8112,2662,11748,7163,18755,14897
"WBGene00000815",1687,5920,3101,8217,4986,12799,9774
"WBGene00000816",1697,1204,628,1229,725,3475,2279
"WBGene00000817",1203,5095,6311,6225,4316,13286,9830
"WBGene00000818",1483,5139,3412,7365,5042,12628,9973
"WBGene00000819",1612,0,0,0,0,2,0
"WBGene00000820",2724,0,0,0,0,4,18
"WBGene00000821",1141,0,0,0,1,1,0
"WBGene00000822",1409,8,2,0,0,30,93
"WBGene00000829",1118,4550,4907,5135,3470,8500,8698
"WBGene00000830",1554,0,0,20,0,27,51
"WBGene00000831",1611,25,16,105,18,86,447
"WBGene00000832",3244,1011,857,1338,781,2391,1662
"WBGene00000833",1710,29788,27200,34673,25022,51567,45906
"WBGene00000834",3955,8085,3048,9450,6164,14714,13738
"WBGene00000835",395,480,924,963,538,1777,1589
"WBGene00000836",2589,8187,4261,8579,5311,13128,11908
"WBGene00000837",3151,5226,2325,5438,3604,10966,9025
"WBGene00000838",3165,1246,1055,1041,864,1970,2793
"WBGene00000839",2761,2765,802,3893,2469,5761,4871
"WBGene00000840",2589,3856,1443,5531,3566,8470,6388
"WBGene00000841",2281,0,3,28,12,75,60
"WBGene00000843",905,7864,10413,11467,7436,20934,16342
"WBGene00000845",1426,0,0,0,0,0,0
"WBGene00000846",2700,8179,4899,10660,6478,14998,12745
"WBGene00000851",1497,2,7,0,4,3,6
"WBGene00000853",1856,0,0,0,0,0,6
"WBGene00000854",1746,2247,667,4211,2404,7927,6347
"WBGene00000857",1726,52,41,103,59,315,250
"WBGene00000858",1427,0,0,38,0,47,30
"WBGene00000859",391,0,0,0,0,0,0
"WBGene00000860",447,0,0,0,0,0,0
"WBGene00000861",477,0,0,0,0,0,0
"WBGene00000862",1341,20,17,73,41,88,90
"WBGene00000863",2083,5941,1405,7897,2238,11772,4850
"WBGene00000864",755,0,0,1,1,2,0
"WBGene00000865",1691,57289,36333,76108,50351,110221,93705
"WBGene00000866",1268,7477,6063,17828,11328,24720,21291
"WBGene00000867",1334,13871,10748,29099,19147,40545,35619
"WBGene00000868",1461,108500,73333,116251,73963,189090,151567
"WBGene00000869",1455,2501,3576,2880,2061,5737,5065
"WBGene00000870",2012,822,396,774,346,1129,779
"WBGene00000871",2114,706,306,1049,646,1615,1484
"WBGene00000872",4519,3011,882,4942,1512,7475,3311
"WBGene00000874",4156,2953,1439,2996,2101,5595,5567
"WBGene00000875",2200,14993,9586,21103,13015,33361,28109
"WBGene00000876",1675,6752,3006,10011,5633,17799,13063
"WBGene00000877",684,750,1600,1062,784,2685,2377
"WBGene00000878",703,28,50,34,25,100,111
"WBGene00000879",640,7883,14735,9860,6250,27717,20691
"WBGene00000880",1627,3940,1475,6712,4380,12562,10111
"WBGene00000881",752,9953,15238,15386,10617,29811,23874
"WBGene00000882",700,569,737,799,445,1737,954
"WBGene00000883",635,22696,47433,26905,17674,89223,69960
"WBGene00000884",1864,3887,1507,6499,2975,10637,7295
"WBGene00000885",1012,2202,1410,3168,1886,5660,4975
"WBGene00000886",672,2411,2324,4125,2338,7943,7054
"WBGene00000887",615,2517,2776,3074,1935,6453,5089
"WBGene00000888",605,1820,2932,3208,2160,6988,5981
"WBGene00000889",1053,2892,2825,4005,2767,9574,6477
"WBGene00000890",1372,4851,2531,6653,3876,11574,8317
"WBGene00000891",2096,3882,1866,6240,4012,10172,7912
"WBGene00000892",2242,288,197,496,236,2799,1650
"WBGene00000893",1883,4,0,7,5,3,1
"WBGene00000894",2301,6436,3724,3890,2068,7935,4237
"WBGene00000895",1571,0,0,0,0,0,14
"WBGene00000896",476,6680,11483,15505,11294,20453,18233
"WBGene00000897",2505,5087,2218,4252,2097,6578,4944
"WBGene00000898",8296,901,553,1403,707,5026,2666
"WBGene00000899",3177,951,265,1328,942,1768,1974
"WBGene00000900",3097,3806,2077,5006,2484,6906,4860
"WBGene00000901",2649,1419,1372,1571,908,2212,2332
"WBGene00000902",2934,0,38,26,34,34,0
"WBGene00000903",1645,0,0,0,2,7,55
"WBGene00000904",1791,7,0,16,4,34,21
"WBGene00000905",2062,0,0,0,0,0,0
"WBGene00000906",3644,0,0,9,0,9,8
"WBGene00000907",4177,0,0,0,0,0,31
"WBGene00000908",4442,0,0,4,0,6,122
"WBGene00000910",1272,154,89,267,175,618,424
"WBGene00000911",5883,9357,2200,11435,7455,20172,18059
"WBGene00000912",3685,4865,3145,5056,3204,8080,8568
"WBGene00000913",3333,41460,12385,52330,29411,92539,68648
"WBGene00000914",3140,2491,1205,2730,1693,4129,3355
"WBGene00000915",2359,45838,58132,56644,44427,125397,123273
"WBGene00000917",1301,1242,1211,2302,1490,3770,3098
"WBGene00000920",766,0,0,0,0,0,0
"WBGene00000923",749,289,1000,352,483,997,1328
"WBGene00000928",423,2,4,17,0,0,0
"WBGene00000929",1116,1356,1483,1787,1162,3424,2509
"WBGene00000930",817,0,0,0,0,0,0
"WBGene00000931",3158,8644,5635,11744,7684,22894,20655
"WBGene00000932",487,3,0,0,0,0,30
"WBGene00000933",1235,1025,892,1700,1039,3657,2716
"WBGene00000934",2074,0,0,2,0,7,1
"WBGene00000935",1991,20968,12505,20549,13439,32930,27640
"WBGene00000936",1727,0,0,13,6,2,40
"WBGene00000937",1657,1947,1175,3786,2266,5808,5323
"WBGene00000938",3712,1037,250,1555,688,4936,3027
"WBGene00000939",5883,7453,2176,11521,7115,16053,13000
"WBGene00000940",992,1868,1892,2813,1964,4619,3870
"WBGene00000941",404,602,1727,1114,851,3127,2810
"WBGene00000942",3892,134,103,158,28,256,119
"WBGene00000950",2972,0,0,2,3,11,16
"WBGene00000951",1918,0,0,0,0,0,34
"WBGene00000952",2434,2,1,0,0,0,0
"WBGene00000953",2027,17,0,5,11,20,39
"WBGene00000955",3998,0,0,0,0,0,52
"WBGene00000958",3754,0,0,1,0,0,1
"WBGene00000959",3666,417,468,575,474,841,953
"WBGene00000960",2566,78,51,66,51,261,193
"WBGene00000961",2585,182,319,317,124,299,598
"WBGene00000962",13864,19940,6692,19556,10163,30812,20688
"WBGene00000963",1609,1,1,7,0,13,39
"WBGene00000964",1693,4,2,76,14,63,48
"WBGene00000965",1224,4143,2611,6014,3852,8536,8003
"WBGene00000966",1204,1,0,0,13,1,36
"WBGene00000967",1031,29,62,55,17,59,247
"WBGene00000968",1054,0,0,12,3,18,54
"WBGene00000969",1329,35,83,70,34,147,149
"WBGene00000970",1448,3884,1352,5492,2340,9541,5448
"WBGene00000971",1299,0,0,0,0,0,14
"WBGene00000972",1222,3,1,2,1,8,0
"WBGene00000973",1033,417,528,739,562,1304,1731
"WBGene00000974",796,475,1140,802,644,1790,1377
"WBGene00000975",2170,1113,1480,1570,1050,3342,2851
"WBGene00000976",1307,640,857,931,726,1383,1609
"WBGene00000977",884,0,0,0,0,0,0
"WBGene00000978",996,0,0,0,0,0,21
"WBGene00000979",1341,0,0,0,0,0,0
"WBGene00000980",1648,121,13,70,30,149,201
"WBGene00000981",941,0,0,9,0,0,237
"WBGene00000982",1132,1161,1022,1858,1146,3063,2651
"WBGene00000983",1458,0,0,0,0,0,57
"WBGene00000984",905,5,5,7,2,12,15
"WBGene00000985",1144,9213,6711,14350,8292,27388,17833
"WBGene00000986",958,0,0,0,0,0,0
"WBGene00000987",1881,21,34,38,12,195,127
"WBGene00000988",987,366,189,411,243,807,530
"WBGene00000989",1163,0,0,0,0,2,0
"WBGene00000990",1067,491,647,824,511,1374,1214
"WBGene00000991",1409,1,11,60,31,24,919
"WBGene00000992",1394,30,62,72,49,73,52
"WBGene00000993",1052,1798,1590,2768,1787,5227,3673
"WBGene00000994",3434,3645,847,4362,2627,6254,4442
"WBGene00000995",2744,2480,1137,2624,1300,3532,3068
"WBGene00000996",1158,6062,4834,7284,4214,12716,8669
"WBGene00000998",39690,0,0,20,0,143,51
"WBGene00001000",2483,366,191,338,222,906,933
"WBGene00001001",3044,8518,3134,13958,7986,20259,15907
"WBGene00001002",1902,6674,4079,8664,5572,16022,13428
"WBGene00001005",537,16157,24814,20658,13507,37087,31837
"WBGene00001006",3780,1841,1085,1366,1108,2542,3342
"WBGene00001007",1528,5397,3829,7537,4222,13867,9157
"WBGene00001008",3156,152,118,138,71,182,79
"WBGene00001016",3472,3336,1736,4638,2804,8089,6034
"WBGene00001017",4358,5364,1503,8696,3588,13873,8282
"WBGene00001018",1155,4260,2900,7207,4942,12606,9968
"WBGene00001019",1668,3029,2186,4823,3200,7566,6942
"WBGene00001020",1256,1550,868,2440,1928,4490,4440
"WBGene00001021",627,90,69,123,57,231,236
"WBGene00001022",1023,568,261,984,662,1535,1517
"WBGene00001023",3761,48560,17505,67348,34830,91242,68220
"WBGene00001025",1965,818,510,1113,989,1496,2006
"WBGene00001026",2768,8870,3575,11106,8177,16618,16489
"WBGene00001027",2115,4414,2628,8142,5131,10506,8910
"WBGene00001028",1697,1849,1064,2794,2012,5432,4912
"WBGene00001029",2059,15216,6454,27126,17393,45288,36775
"WBGene00001030",1674,16012,14188,19553,13120,27152,27671
"WBGene00001031",1398,4929,5017,4204,2845,7748,7762
"WBGene00001032",1179,1818,963,1505,668,2392,1424
"WBGene00001033",694,1035,779,1289,712,2691,2465
"WBGene00001034",1559,3050,1567,4420,2713,7517,6608
"WBGene00001035",1537,3459,1477,6500,3547,11996,9361
"WBGene00001036",841,2070,1385,2758,1682,6263,4585
"WBGene00001037",1537,7413,5853,5231,3794,10688,9518
"WBGene00001038",2245,384,193,421,203,664,492
"WBGene00001039",426,167,289,235,178,774,758
"WBGene00001040",963,1905,906,2707,1445,5209,3817
"WBGene00001041",1019,6347,5024,11303,6746,16961,12839
"WBGene00001042",1541,0,1,2,0,12,1
"WBGene00001043",2709,2592,903,2727,1690,4932,3805
"WBGene00001044",1284,565,399,926,928,1833,2488
"WBGene00001045",2501,1529,1427,2874,2043,4123,3885
"WBGene00001046",1623,828,365,1512,886,3233,2053
"WBGene00001047",2718,8559,4837,8937,6931,16547,17200
"WBGene00001048",824,1979,1163,3061,1611,6325,4344
"WBGene00001049",3152,1919,1563,2066,1940,4668,4915
"WBGene00001050",1246,827,604,1564,948,3112,2163
"WBGene00001051",693,9544,9560,18609,11070,25402,20321
"WBGene00001052",2405,4,4,0,3,0,105
"WBGene00001053",2717,18,0,20,4,16,48
"WBGene00001054",2564,0,0,5,0,0,6
"WBGene00001055",2557,0,0,0,1,10,6
"WBGene00001056",3039,22551,5772,24445,11567,37294,22159
"WBGene00001057",2086,2410,1420,3317,2382,5841,5391
"WBGene00001058",2361,6469,8820,7398,6591,16076,16967
"WBGene00001059",2462,0,1,0,2,0,54
"WBGene00001060",2240,2520,426,3718,2347,5989,3823
"WBGene00001061",2198,9026,3660,11339,6420,19792,15505
"WBGene00001062",1128,0,0,0,0,0,0
"WBGene00001063",4342,5,2,0,0,0,1
"WBGene00001064",1324,0,1,5,5,7,0
"WBGene00001065",961,0,0,0,0,0,0
"WBGene00001066",1004,0,0,0,0,0,0
"WBGene00001067",855,0,0,6,0,0,0
"WBGene00001068",4041,0,0,0,0,0,0
"WBGene00001069",1147,0,1,0,0,0,2
"WBGene00001070",1513,0,0,0,0,0,0
"WBGene00001071",1049,0,0,6,2,5,21
"WBGene00001072",1593,492,305,880,594,1259,1113
"WBGene00001073",1394,6815,5848,9350,6161,11960,12483
"WBGene00001074",989,0,0,0,0,0,0
"WBGene00001075",1053,9,35,29,10,41,0
"WBGene00001076",1111,41,43,61,35,156,156
"WBGene00001077",1840,1845,2088,2600,1603,4383,4477
"WBGene00001078",2155,874,432,1315,824,1927,1884
"WBGene00001079",2703,1,1,0,3,1,3
"WBGene00001080",5666,2266,1198,2516,1854,3761,4047
"WBGene00001081",10867,5654,1266,11464,5380,12483,10741
"WBGene00001082",1980,2858,1088,2582,1073,3827,2224
"WBGene00001085",4238,8109,1706,10289,5997,16956,13653
"WBGene00001086",5303,3967,1295,7041,2934,10883,8465
"WBGene00001087",4665,902,296,630,252,2030,1202
"WBGene00001088",587,8500,9497,12574,7195,18796,15811
"WBGene00001089",3454,2146,1170,2684,1518,3594,3574
"WBGene00001090",3300,3231,942,5024,3428,8418,6627
"WBGene00001091",3100,0,0,1,8,7,515
"WBGene00001092",947,85,203,206,141,415,376
"WBGene00001093",2465,11414,4604,16702,9345,25313,19538
"WBGene00001094",1747,16749,17460,23286,16540,37012,32476
"WBGene00001095",1893,1528,904,2481,2079,3510,3622
"WBGene00001096",1321,0,0,0,0,0,18
"WBGene00001099",2816,0,4,16,26,38,102
"WBGene00001101",4424,1464,1668,2084,2058,3851,5448
"WBGene00001102",2493,9013,5198,12273,7805,20379,16576
"WBGene00001103",808,0,0,4,0,5,0
"WBGene00001104",1024,88,105,169,69,243,186
"WBGene00001105",1022,22,50,75,35,49,77
"WBGene00001106",1107,0,0,0,0,0,0
"WBGene00001107",1119,0,0,0,0,0,10
"WBGene00001108",1019,0,0,8,2,12,0
"WBGene00001109",1620,1,0,0,0,0,0
"WBGene00001110",2830,641,281,753,576,1211,1152
"WBGene00001111",1865,0,0,0,0,0,0
"WBGene00001112",3083,4048,1052,5201,3309,8934,8175
"WBGene00001113",3055,3,0,34,8,16,217
"WBGene00001115",2047,256,295,501,337,805,750
"WBGene00001116",3840,24,0,35,14,42,117
"WBGene00001117",3169,0,0,16,5,56,38
"WBGene00001118",4190,6,0,34,4,47,92
"WBGene00001119",1395,126,14,163,113,75,32
"WBGene00001121",1878,444,258,786,403,1099,780
"WBGene00001122",2313,31,0,1,0,58,21
"WBGene00001123",1918,0,1,2,0,1,35
"WBGene00001127",1714,1,0,51,30,86,64
"WBGene00001129",1849,4,0,4,5,4,11
"WBGene00001130",2702,498,497,235,229,725,709
"WBGene00001131",11508,468,203,729,316,934,865
"WBGene00001132",4700,52,34,56,27,250,120
"WBGene00001133",1609,0,0,0,0,0,15
"WBGene00001134",3288,5037,1676,7393,5071,13097,11596
"WBGene00001135",2218,2,1,3,2,25,18
"WBGene00001136",1516,0,0,4,2,10,16
"WBGene00001137",3231,36876,25385,41198,27452,68959,60194
"WBGene00001145",2409,388,143,1207,537,1480,1207
"WBGene00001147",3186,1,0,21,11,10,4
"WBGene00001148",3328,966,475,538,296,766,746
"WBGene00001149",1845,12,2,31,11,18,60
"WBGene00001150",2519,78,11,92,16,104,63
"WBGene00001151",1065,1312,2474,2103,1810,4411,4086
"WBGene00001152",1003,328,219,359,270,629,671
"WBGene00001153",1268,4319,3960,6947,4531,11911,10215
"WBGene00001154",1465,14,15,11,12,108,92
"WBGene00001155",1016,4322,3696,5875,3610,12254,8564
"WBGene00001156",774,0,0,0,0,0,0
"WBGene00001157",1449,0,0,10,1,1,100
"WBGene00001158",1650,0,0,0,0,0,0
"WBGene00001159",2356,1,0,0,1,17,25
"WBGene00001160",2707,4595,1990,4730,3432,7306,7005
"WBGene00001161",1393,4183,2148,6243,3728,10843,7469
"WBGene00001162",1804,64,50,39,24,187,98
"WBGene00001163",957,38,14,36,27,84,47
"WBGene00001164",874,0,0,0,1,0,1
"WBGene00001165",1352,188,353,327,225,425,463
"WBGene00001166",3060,18851,10428,26650,15976,45996,36461
"WBGene00001167",2800,56025,44430,64753,43093,121049,106441
"WBGene00001168",1537,320045,391464,533257,448128,961894,1006780
"WBGene00001169",1917,852,1434,478,261,1886,1776
"WBGene00001170",559,0,19,9,0,1,0
"WBGene00001171",3327,3,0,3,0,2,7
"WBGene00001172",2565,54,44,28,25,51,265
"WBGene00001173",3767,10356,3857,9476,4708,15445,11440
"WBGene00001174",1570,6,0,8,4,20,17
"WBGene00001175",1631,982,203,1076,644,1456,1229
"WBGene00001177",5631,651,532,977,547,1797,2035
"WBGene00001178",3396,1805,1190,1750,1461,2856,3136
"WBGene00001179",4507,106,70,267,152,488,413
"WBGene00001182",3082,0,0,0,3,0,11
"WBGene00001184",4887,0,0,0,0,0,17
"WBGene00001185",872,0,0,0,0,0,0
"WBGene00001186",1686,2737,1955,2310,1440,3819,3064
"WBGene00001187",6465,38,2,30,21,40,165
"WBGene00001188",2019,0,0,1,0,0,12
"WBGene00001189",1696,24,45,22,7,26,674
"WBGene00001190",2344,33,3,72,46,97,126
"WBGene00001193",1304,2798,2215,4531,2674,6363,4615
"WBGene00001194",4079,4417,2365,5498,3429,8113,8195
"WBGene00001196",3928,330,118,253,113,397,314
"WBGene00001202",1846,0,0,0,0,0,4
"WBGene00001204",1411,2,1,7,0,2,4
"WBGene00001207",2730,84,43,42,14,238,69
"WBGene00001208",2211,6,18,33,15,37,113
"WBGene00001209",3588,16437,10340,17988,12275,31905,24829
"WBGene00001210",1401,0,0,0,0,0,88
"WBGene00001211",1929,16,0,0,0,0,0
"WBGene00001214",5291,8459,3256,12337,8175,20920,16844
"WBGene00001215",5351,628,565,942,397,3242,2398
"WBGene00001223",1023,0,0,0,0,0,0
"WBGene00001224",2710,4346,1704,5344,3224,8118,7551
"WBGene00001225",2595,6861,6035,8643,5998,13256,12046
"WBGene00001226",3011,15682,7645,17005,10654,31633,25367
"WBGene00001227",1809,7117,4535,11529,7155,19076,15575
"WBGene00001228",1648,1261,1636,2575,1678,4422,4329
"WBGene00001229",1258,5018,6177,6420,5007,11295,10281
"WBGene00001230",1073,778,751,1405,935,2105,1579
"WBGene00001231",1466,973,820,2003,1196,3702,3306
"WBGene00001232",1280,1137,1545,2144,1535,3732,3115
"WBGene00001233",841,4523,6182,5401,3900,11110,8008
"WBGene00001234",1005,4267,7140,4542,3028,10159,9039
"WBGene00001235",521,2155,3570,3106,1803,7208,5696
"WBGene00001236",1819,203,218,310,159,546,654
"WBGene00001237",571,0,0,0,0,0,0
"WBGene00001239",1061,10444,13562,10514,7741,20674,18515
"WBGene00001240",1037,545,444,1034,631,1326,1447
"WBGene00001241",1565,717,814,1317,767,2432,2648
"WBGene00001242",942,63,64,244,148,311,300
"WBGene00001243",922,330,158,823,404,937,607
"WBGene00001244",926,136,295,249,159,610,410
"WBGene00001245",1143,0,0,1,0,0,0
"WBGene00001246",952,0,26,2,15,13,2
"WBGene00001247",1161,0,0,0,2,5,8
"WBGene00001248",2816,0,0,0,1,24,2
"WBGene00001249",2212,409,84,831,450,1007,1206
"WBGene00001250",1558,0,0,23,0,0,1
"WBGene00001251",1466,0,0,15,0,2,16
"WBGene00001252",388,0,0,0,0,0,1
"WBGene00001253",1405,224,120,183,121,333,383
"WBGene00001258",4875,4767,1266,5013,3028,12567,9955
"WBGene00001259",4865,17056,5750,25650,14669,39989,30894
"WBGene00001262",2294,5276,3254,4274,3357,7953,7024
"WBGene00001263",5611,0,1,0,0,239,1
"WBGene00001281",2033,7843,2633,10719,6169,15422,13049
"WBGene00001284",3243,3269,1902,5190,4816,9188,10972
"WBGene00001303",437,7297,13131,13180,8753,23194,19601
"WBGene00001309",657,3008,4917,2095,1459,5338,4875
"WBGene00001310",749,1,0,6,4,24,13
"WBGene00001311",865,1,0,11,5,34,6
"WBGene00001320",1629,23432,15902,33724,20620,40514,35742
"WBGene00001324",2930,4149,1489,4809,2814,6949,5426
"WBGene00001325",3035,4563,1439,5751,3795,9583,8917
"WBGene00001328",11247,0,35,292,25,39,62
"WBGene00001329",2258,9475,8085,12277,7873,16684,17083
"WBGene00001330",3787,1220,532,1570,584,1954,1406
"WBGene00001331",1079,3371,1869,5852,3117,6865,5691
"WBGene00001332",2201,4613,2272,6109,3913,10110,7651
"WBGene00001333",2437,9521,945,5291,949,7964,2000
"WBGene00001334",1777,4232,2486,5696,3608,9642,8530
"WBGene00001335",1938,1779,951,2627,1200,4189,3289
"WBGene00001336",2495,7459,4565,7923,5586,14690,13792
"WBGene00001337",3554,1232,758,1734,1761,3797,5232
"WBGene00001338",1573,213,180,315,204,636,727
"WBGene00001340",3679,4257,2454,6789,4940,12542,11931
"WBGene00001345",4411,335,314,438,324,1055,633
"WBGene00001352",4928,5041,803,6835,3856,11314,8808
"WBGene00001358",627,397,465,455,317,911,790
"WBGene00001362",2431,1,0,0,0,0,0
"WBGene00001365",2109,232,155,254,109,580,381
